 Step                 Time   Function       RMSE       RMSE
=====  ===================  =========  =========  =========
  225  2015-11-18T15:59:33  1.329e-04  1.215e-03  0.000e+00
  226  2015-11-18T15:59:33  1.327e-04  1.214e-03  0.000e+00
  227  2015-11-18T15:59:33  1.324e-04  1.213e-03  0.000e+00
  228  2015-11-18T15:59:33  1.320e-04  1.211e-03  0.000e+00
  229  2015-11-18T15:59:33  1.316e-04  1.209e-03  0.000e+00
  230  2015-11-18T15:59:33  1.310e-04  1.206e-03  0.000e+00
  231  2015-11-18T15:59:33  1.302e-04  1.203e-03  0.000e+00
  232  2015-11-18T15:59:33  1.297e-04  1.201e-03  0.000e+00
  233  2015-11-18T15:59:33  1.289e-04  1.197e-03  0.000e+00
  234  2015-11-18T15:59:33  1.274e-04  1.190e-03  0.000e+00
  235  2015-11-18T15:59:33  1.249e-04  1.178e-03  0.000e+00
  236  2015-11-18T15:59:33  1.210e-04  1.159e-03  0.000e+00
  237  2015-11-18T15:59:33  1.163e-04  1.137e-03  0.000e+00
  238  2015-11-18T15:59:33  1.130e-04  1.121e-03  0.000e+00
  239  2015-11-18T15:59:33  1.128e-04  1.120e-03  0.000e+00
  240  2015-11-18T15:59:33  1.111e-04  1.111e-03  0.000e+00
  241  2015-11-18T15:59:33  1.082e-04  1.096e-03  0.000e+00
  242  2015-11-18T15:59:33  1.056e-04  1.083e-03  0.000e+00
  243  2015-11-18T15:59:33  1.049e-04  1.079e-03  0.000e+00
  244  2015-11-18T15:59:33  1.040e-04  1.075e-03  0.000e+00
  245  2015-11-18T15:59:33  1.035e-04  1.072e-03  0.000e+00
  246  2015-11-18T15:59:33  1.032e-04  1.071e-03  0.000e+00
  247  2015-11-18T15:59:33  1.031e-04  1.070e-03  0.000e+00
  248  2015-11-18T15:59:33  1.030e-04  1.070e-03  0.000e+00
  249  2015-11-18T15:59:33  1.029e-04  1.069e-03  0.000e+00
  250  2015-11-18T15:59:33  1.027e-04  1.068e-03  0.000e+00
  251  2015-11-18T15:59:33  1.024e-04  1.067e-03  0.000e+00
  252  2015-11-18T15:59:33  1.019e-04  1.064e-03  0.000e+00
  253  2015-11-18T15:59:33  1.010e-04  1.059e-03  0.000e+00
  254  2015-11-18T15:59:33  9.987e-05  1.053e-03  0.000e+00
  255  2015-11-18T15:59:33  9.812e-05  1.044e-03  0.000e+00
  256  2015-11-18T15:59:33  9.531e-05  1.029e-03  0.000e+00
  257  2015-11-18T15:59:33  9.319e-05  1.018e-03  0.000e+00
  258  2015-11-18T15:59:33  9.826e-05  1.045e-03  0.000e+00
  259  2015-11-18T15:59:33  9.286e-05  1.016e-03  0.000e+00
  260  2015-11-18T15:59:34  9.277e-05  1.015e-03  0.000e+00
  261  2015-11-18T15:59:34  9.260e-05  1.014e-03  0.000e+00
  262  2015-11-18T15:59:34  9.228e-05  1.013e-03  0.000e+00
  263  2015-11-18T15:59:34  9.173e-05  1.010e-03  0.000e+00
  264  2015-11-18T15:59:34  9.097e-05  1.005e-03  0.000e+00
  265  2015-11-18T15:59:34  9.032e-05  1.002e-03  0.000e+00
  266  2015-11-18T15:59:34  8.967e-05  9.982e-04  0.000e+00
Energy convergence!
 ...optimization completed successfully. Optimal parameters saved. 0.1 min.
